movieId,title,genres,movieId_mapped
568,Bhaji on the Beach (1993),Comedy|Drama,495.0
569,Little Big League (1994),Comedy|Drama,496.0
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,497.0
574,Spanking the Monkey (1994),Comedy|Drama,498.0
575,"Little Rascals, The (1994)",Children|Comedy,499.0
577,Andre (1994),Adventure|Children|Drama,500.0
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,501.0
580,Princess Caraboo (1994),Drama,502.0
581,"Celluloid Closet, The (1995)",Documentary,503.0
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,504.0
585,"Brady Bunch Movie, The (1995)",Comedy,505.0
586,Home Alone (1990),Children|Comedy,506.0
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,507.0
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,508.0
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,509.0
590,Dances with Wolves (1990),Adventure|Drama|Western,510.0
592,Batman (1989),Action|Crime|Thriller,511.0
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,512.0
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,513.0
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,514.0
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,515.0
597,Pretty Woman (1990),Comedy|Romance,516.0
599,"Wild Bunch, The (1969)",Adventure|Western,517.0
600,Love and a .45 (1994),Action|Comedy|Crime,518.0
602,"Great Day in Harlem, A (1994)",Documentary,519.0
605,One Fine Day (1996),Drama|Romance,520.0
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,521.0
608,Fargo (1996),Comedy|Crime|Drama|Thriller,522.0
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,523.0
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,524.0
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,525.0
612,"Pallbearer, The (1996)",Comedy,526.0
613,Jane Eyre (1996),Drama|Romance,527.0
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,528.0
616,"Aristocats, The (1970)",Animation|Children,529.0
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,530.0
618,Two Much (1995),Comedy|Romance,531.0
619,Ed (1996),Comedy,532.0
626,"Thin Line Between Love and Hate, A (1996)",Comedy,533.0
627,"Last Supper, The (1995)",Drama|Thriller,534.0
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,535.0
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,536.0
632,Land and Freedom (Tierra y libertad) (1995),Drama|War,537.0
633,Denise Calls Up (1995),Comedy,538.0
634,Theodore Rex (1995),Comedy,539.0
635,"Family Thing, A (1996)",Comedy|Drama,540.0
636,Frisk (1995),Drama,541.0
637,Sgt. Bilko (1996),Comedy,542.0
638,Jack and Sarah (1995),Romance,543.0
639,Girl 6 (1996),Comedy|Drama,544.0
640,Diabolique (1996),Drama|Thriller,545.0
645,Nelly & Monsieur Arnaud (1995),Drama,546.0
647,Courage Under Fire (1996),Action|Crime|Drama|War,547.0
648,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,548.0
649,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,549.0
650,Moll Flanders (1996),Drama,550.0
653,Dragonheart (1996),Action|Adventure|Fantasy,551.0
656,Eddie (1996),Comedy,552.0
661,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,553.0
662,Fear (1996),Thriller,554.0
663,Kids in the Hall: Brain Candy (1996),Comedy,555.0
665,Underground (1995),Comedy|Drama|War,556.0
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,557.0
668,Song of the Little Road (Pather Panchali) (1955),Drama,558.0
670,"World of Apu, The (Apur Sansar) (1959)",Drama,559.0
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,560.0
673,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,561.0
674,Barbarella (1968),Adventure|Comedy|Sci-Fi,562.0
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,563.0
679,"Run of the Country, The (1995)",Drama,564.0
680,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,565.0
685,It's My Party (1996),Drama,566.0
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,567.0
691,Mrs. Winterbourne (1996),Comedy|Romance,568.0
692,Solo (1996),Action|Sci-Fi|Thriller,569.0
694,"Substitute, The (1996)",Action|Crime|Drama,570.0
695,True Crime (1996),Mystery|Thriller,571.0
697,Feeling Minnesota (1996),Drama|Romance,572.0
698,Delta of Venus (1995),Drama,573.0
700,Angus (1995),Comedy,574.0
703,Boys (1996),Drama,575.0
704,"Quest, The (1996)",Action|Adventure,576.0
706,Sunset Park (1996),Drama,577.0
707,Mulholland Falls (1996),Crime|Drama|Thriller,578.0
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,579.0
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,580.0
710,Celtic Pride (1996),Comedy,581.0
711,Flipper (1996),Adventure|Children,582.0
714,Dead Man (1995),Drama|Mystery|Western,583.0
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,584.0
718,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,585.0
719,Multiplicity (1996),Comedy,586.0
720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,587.0
722,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,588.0
724,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,589.0
725,"Great White Hype, The (1996)",Comedy,590.0
726,Last Dance (1996),Drama,591.0
728,Cold Comfort Farm (1995),Comedy,592.0
731,Heaven's Prisoners (1996),Crime|Thriller,593.0
733,"Rock, The (1996)",Action|Adventure|Thriller,594.0
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,595.0
736,Twister (1996),Action|Adventure|Romance|Thriller,596.0
737,Barb Wire (1996),Action|Sci-Fi,597.0
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,598.0
742,Thinner (1996),Horror|Thriller,599.0
743,Spy Hard (1996),Comedy,600.0
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,601.0
747,"Stupids, The (1996)",Comedy,602.0
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,603.0
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,604.0
757,Ashes of Time (Dung che sai duk) (1994),Drama,605.0
759,Maya Lin: A Strong Clear Vision (1994),Documentary,606.0
760,Stalingrad (1993),Drama|War,607.0
761,"Phantom, The (1996)",Action|Adventure,608.0
762,Striptease (1996),Comedy|Crime,609.0
764,Heavy (1995),Drama|Romance,610.0
765,Jack (1996),Comedy|Drama,611.0
766,I Shot Andy Warhol (1996),Drama,612.0
773,Touki Bouki (1973),Drama,613.0
775,Spirits of the Dead (1968),Horror|Mystery,614.0
778,Trainspotting (1996),Comedy|Crime|Drama,615.0
779,'Til There Was You (1997),Drama|Romance,616.0
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,617.0
781,Stealing Beauty (1996),Drama,618.0
782,"Fan, The (1996)",Drama|Thriller,619.0
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,620.0
784,"Cable Guy, The (1996)",Comedy|Thriller,621.0
785,Kingpin (1996),Comedy,622.0
786,Eraser (1996),Action|Drama|Thriller,623.0
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,624.0
790,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,625.0
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,626.0
795,Somebody to Love (1994),Drama,627.0
798,Daylight (1996),Action|Adventure|Drama|Thriller,628.0
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,629.0
800,Lone Star (1996),Drama|Mystery|Western,630.0
801,Harriet the Spy (1996),Children|Comedy,631.0
802,Phenomenon (1996),Drama|Romance,632.0
803,Walking and Talking (1996),Comedy|Drama|Romance,633.0
804,She's the One (1996),Comedy|Romance,634.0
805,"Time to Kill, A (1996)",Drama|Thriller,635.0
806,American Buffalo (1996),Crime|Drama,636.0
808,Alaska (1996),Adventure|Children,637.0
809,Fled (1996),Action|Adventure,638.0
810,Kazaam (1996),Children|Comedy|Fantasy,639.0
813,Larger Than Life (1996),Comedy,640.0
818,"Very Brady Sequel, A (1996)",Comedy,641.0
823,"Collector, The (La collectionneuse) (1967)",Drama,642.0
824,Kaspar Hauser (1993),Drama|Mystery,643.0
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,644.0
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,645.0
830,"First Wives Club, The (1996)",Comedy,646.0
832,Ransom (1996),Crime|Thriller,647.0
833,High School High (1996),Comedy,648.0
835,Foxfire (1996),Drama,649.0
836,Chain Reaction (1996),Action|Adventure|Thriller,650.0
837,Matilda (1996),Children|Comedy|Fantasy,651.0
838,Emma (1996),Comedy|Drama|Romance,652.0
839,"Crow: City of Angels, The (1996)",Action|Thriller,653.0
840,House Arrest (1996),Children|Comedy,654.0
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,655.0
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,656.0
848,"Spitfire Grill, The (1996)",Drama,657.0
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,658.0
851,Basquiat (1996),Drama,659.0
852,Tin Cup (1996),Comedy|Drama|Romance,660.0
858,"Godfather, The (1972)",Crime|Drama,661.0
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,662.0
866,Bound (1996),Crime|Drama|Romance|Thriller,663.0
867,Carpool (1996),Comedy|Crime,664.0
869,Kansas City (1996),Crime|Drama|Musical|Thriller,665.0
870,Gone Fishin' (1997),Comedy,666.0
875,Nothing to Lose (1994),Action|Crime|Drama,667.0
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,668.0
879,"Relic, The (1997)",Horror|Thriller,669.0
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,670.0
881,First Kid (1996),Children|Comedy,671.0
882,"Trigger Effect, The (1996)",Drama|Thriller,672.0
885,Bogus (1996),Children|Drama|Fantasy,673.0
886,Bulletproof (1996),Action|Comedy|Crime,674.0
888,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,675.0
889,1-900 (06) (1994),Drama|Romance,676.0
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,677.0
892,Twelfth Night (1996),Comedy|Drama|Romance,678.0
893,Mother Night (1996),Drama,679.0
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,680.0
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,681.0
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,682.0
899,Singin' in the Rain (1952),Comedy|Musical|Romance,683.0
900,"American in Paris, An (1951)",Musical|Romance,684.0
901,Funny Face (1957),Comedy|Musical,685.0
902,Breakfast at Tiffany's (1961),Drama|Romance,686.0
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,687.0
904,Rear Window (1954),Mystery|Thriller,688.0
905,It Happened One Night (1934),Comedy|Romance,689.0
906,Gaslight (1944),Drama|Thriller,690.0
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,691.0
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,692.0
909,"Apartment, The (1960)",Comedy|Drama|Romance,693.0
910,Some Like It Hot (1959),Comedy|Crime,694.0
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,695.0
912,Casablanca (1942),Drama|Romance,696.0
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,697.0
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,698.0
915,Sabrina (1954),Comedy|Romance,699.0
916,Roman Holiday (1953),Comedy|Drama|Romance,700.0
917,"Little Princess, The (1939)",Children|Drama,701.0
918,Meet Me in St. Louis (1944),Musical,702.0
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,703.0
920,Gone with the Wind (1939),Drama|Romance|War,704.0
921,My Favorite Year (1982),Comedy,705.0
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,706.0
923,Citizen Kane (1941),Drama|Mystery,707.0
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,708.0
926,All About Eve (1950),Drama,709.0
927,"Women, The (1939)",Comedy,710.0
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,711.0
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,712.0
930,Notorious (1946),Film-Noir|Romance|Thriller,713.0
931,Spellbound (1945),Mystery|Romance|Thriller,714.0
932,"Affair to Remember, An (1957)",Drama|Romance,715.0
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,716.0
934,Father of the Bride (1950),Comedy,717.0
935,"Band Wagon, The (1953)",Comedy|Musical,718.0
936,Ninotchka (1939),Comedy|Romance,719.0
937,Love in the Afternoon (1957),Comedy|Romance,720.0
938,Gigi (1958),Musical,721.0
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,722.0
941,"Mark of Zorro, The (1940)",Adventure,723.0
942,Laura (1944),Crime|Film-Noir|Mystery,724.0
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,725.0
944,Lost Horizon (1937),Drama,726.0
945,Top Hat (1935),Comedy|Musical|Romance,727.0
946,To Be or Not to Be (1942),Comedy|Drama|War,728.0
947,My Man Godfrey (1936),Comedy|Romance,729.0
948,Giant (1956),Drama|Romance|Western,730.0
949,East of Eden (1955),Drama,731.0
950,"Thin Man, The (1934)",Comedy|Crime,732.0
951,His Girl Friday (1940),Comedy|Romance,733.0
952,Around the World in 80 Days (1956),Adventure|Comedy,734.0
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,735.0
954,Mr. Smith Goes to Washington (1939),Drama,736.0
955,Bringing Up Baby (1938),Comedy|Romance,737.0
956,Penny Serenade (1941),Drama|Romance,738.0
959,Of Human Bondage (1934),Drama,739.0
961,Little Lord Fauntleroy (1936),Drama,740.0
963,"Inspector General, The (1949)",Musical,741.0
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,742.0
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,743.0
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,744.0
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,745.0
971,Cat on a Hot Tin Roof (1958),Drama,746.0
973,Meet John Doe (1941),Comedy|Drama,747.0
976,"Farewell to Arms, A (1932)",Romance|War,748.0
979,Nothing Personal (1995),Drama|War,749.0
981,Dangerous Ground (1997),Drama,750.0
982,Picnic (1955),Drama,751.0
984,"Pompatus of Love, The (1996)",Comedy|Drama,752.0
986,Fly Away Home (1996),Adventure|Children,753.0
987,Bliss (1997),Drama|Romance,754.0
988,Grace of My Heart (1996),Comedy|Drama,755.0
990,Maximum Risk (1996),Action|Adventure|Thriller,756.0
991,Michael Collins (1996),Drama,757.0
993,Infinity (1996),Drama,758.0
994,Big Night (1996),Comedy|Drama,759.0
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,760.0
998,Set It Off (1996),Action|Crime,761.0
999,2 Days in the Valley (1996),Crime|Film-Noir,762.0
1003,Extreme Measures (1996),Drama|Thriller,763.0
1004,"Glimmer Man, The (1996)",Action|Thriller,764.0
1005,D3: The Mighty Ducks (1996),Children|Comedy,765.0
1006,"Chamber, The (1996)",Drama,766.0
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,767.0
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,768.0
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,769.0
1010,"Love Bug, The (1969)",Children|Comedy,770.0
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,771.0
1012,Old Yeller (1957),Children|Drama,772.0
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,773.0
1014,Pollyanna (1960),Children|Comedy|Drama,774.0
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,775.0
1016,"Shaggy Dog, The (1959)",Children|Comedy,776.0
1017,Swiss Family Robinson (1960),Adventure|Children,777.0
1018,That Darn Cat! (1965),Children|Comedy|Mystery,778.0
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,779.0
1020,Cool Runnings (1993),Comedy,780.0
1021,Angels in the Outfield (1994),Children|Comedy,781.0
1022,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,782.0
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,783.0
1024,"Three Caballeros, The (1945)",Animation|Children|Musical,784.0
1025,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,785.0
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,786.0
1028,Mary Poppins (1964),Children|Comedy|Fantasy|Musical,787.0
1029,Dumbo (1941),Animation|Children|Drama|Musical,788.0
1030,Pete's Dragon (1977),Adventure|Animation|Children|Musical,789.0
1031,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,790.0
1032,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,791.0
1033,"Fox and the Hound, The (1981)",Animation|Children|Drama,792.0
1034,Freeway (1996),Comedy|Crime|Drama|Thriller,793.0
1035,"Sound of Music, The (1965)",Musical|Romance,794.0
1036,Die Hard (1988),Action|Crime|Thriller,795.0
1037,"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,796.0
1040,"Secret Agent, The (1996)",Drama,797.0
1041,Secrets & Lies (1996),Drama,798.0
1042,That Thing You Do! (1996),Comedy|Drama,799.0
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,800.0
1046,Beautiful Thing (1996),Drama|Romance,801.0
1047,"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,802.0
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,803.0
1050,Looking for Richard (1996),Documentary|Drama,804.0
1051,Trees Lounge (1996),Drama,805.0
1053,Normal Life (1996),Crime|Drama|Romance,806.0
1054,Get on the Bus (1996),Drama,807.0
1055,Shadow Conspiracy (1997),Thriller,808.0
1056,Jude (1996),Drama,809.0
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,810.0
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,811.0
1060,Swingers (1996),Comedy|Drama,812.0
1061,Sleepers (1996),Thriller,813.0
1064,Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,814.0
1066,Shall We Dance (1937),Comedy|Musical|Romance,815.0
1068,Crossfire (1947),Crime|Film-Noir,816.0
1073,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,817.0
1076,"Innocents, The (1961)",Drama|Horror|Thriller,
1077,Sleeper (1973),Comedy|Sci-Fi,818.0
1078,Bananas (1971),Comedy|War,819.0
1079,"Fish Called Wanda, A (1988)",Comedy|Crime,820.0
1080,Monty Python's Life of Brian (1979),Comedy,821.0
1081,Victor/Victoria (1982),Comedy|Musical|Romance,822.0
1082,"Candidate, The (1972)",Drama,823.0
1083,"Great Race, The (1965)",Comedy|Musical,824.0
1084,Bonnie and Clyde (1967),Crime|Drama,825.0
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,826.0
1086,Dial M for Murder (1954),Crime|Mystery|Thriller,827.0
1088,Dirty Dancing (1987),Drama|Musical|Romance,828.0
1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,829.0
1090,Platoon (1986),Drama|War,830.0
1091,Weekend at Bernie's (1989),Comedy,831.0
1092,Basic Instinct (1992),Crime|Mystery|Thriller,832.0
1093,"Doors, The (1991)",Drama,833.0
1094,"Crying Game, The (1992)",Drama|Romance|Thriller,834.0
1095,Glengarry Glen Ross (1992),Drama,835.0
1096,Sophie's Choice (1982),Drama,836.0
1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,837.0
1099,"Christmas Carol, A (1938)",Children|Drama|Fantasy,838.0
1100,Days of Thunder (1990),Action|Drama|Romance,839.0
1101,Top Gun (1986),Action|Romance,840.0
1103,Rebel Without a Cause (1955),Drama,841.0
1104,"Streetcar Named Desire, A (1951)",Drama,842.0
1105,Children of the Corn IV: The Gathering (1996),Horror,843.0
1107,Loser (1991),Comedy,844.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,845.0
1112,Palookaville (1996),Action|Comedy|Drama,846.0
1114,"Funeral, The (1996)",Crime|Drama,847.0
1116,"Single Girl, A (Fille seule, La) (1995)",Drama,848.0
1117,"Eighth Day, The (Huitième jour, Le) (1996)",Drama,849.0
1119,Drunks (1995),Drama,850.0
1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,851.0
1121,Glory Daze (1995),Drama,852.0
1123,"Perfect Candidate, A (1996)",Documentary,853.0
1124,On Golden Pond (1981),Drama,854.0
1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,855.0
1126,Drop Dead Fred (1991),Comedy|Fantasy,856.0
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,857.0
1128,"Fog, The (1980)",Horror,858.0
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,859.0
1130,"Howling, The (1980)",Horror|Mystery,860.0
1131,Jean de Florette (1986),Drama|Mystery,861.0
1132,Manon of the Spring (Manon des sources) (1986),Drama,862.0
